CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
100415,716,Spain,Female,77,7,174725.64,4,0,1,39288.68,1
100416,493,Germany,Male,40,6,200357.6,3,0,1,64622.22,0
100417,418,Germany,Male,60,8,180249.61,1,1,1,126778.87,1
100418,448,France,Female,67,9,174957.17,3,1,0,45184.85,1
100419,745,Spain,Male,42,3,239638.5,4,0,1,182674.67,0
100420,374,Spain,Male,74,3,149114.03,3,0,0,88094.64,1
100421,818,Spain,Male,68,6,159075.67,1,1,1,171492.95,1
100422,833,Germany,Female,30,0,212317.19,3,0,0,57354.94,1
100423,500,Spain,Male,41,9,167472.72,3,1,1,69501.99,0
100424,493,France,Female,28,8,183233.16,3,0,0,21252.45,1
100425,388,Spain,Female,69,1,58542.17,2,0,0,58975.86,1
100426,458,France,Male,68,0,92816.73,3,1,0,103159.63,1
100427,391,Spain,Female,34,6,36825.34,1,1,1,189766.01,0
100428,535,Spain,Male,54,5,126441.36,1,0,1,83891.57,0
100429,747,France,Male,30,2,113931.85,1,0,1,131551.34,0
100430,572,Spain,Male,79,0,249290.7,3,0,1,91264.92,0
100431,482,Spain,Male,44,4,152802.16,4,0,1,18890.45,0
100432,512,Spain,Male,37,9,196611.21,1,1,0,105671.2,1
100433,564,Germany,Female,50,3,83503.67,2,0,1,22523.59,0
100434,584,France,Female,59,4,207886.33,4,0,0,177902.99,1
100435,358,Spain,Female,49,0,153771.24,1,1,0,153077.02,1
100436,423,France,Female,25,0,174248.08,3,1,0,81943.78,1
100437,841,France,Male,73,4,73607.69,2,1,0,131641.55,1
100438,602,France,Male,46,5,137159.6,1,0,1,31285.35,0
100439,579,Spain,Female,57,4,158509.24,2,1,1,143485.45,0
100440,868,Spain,Male,36,1,147273.67,4,1,1,166319.16,0
100441,523,France,Female,23,8,228798.43,1,0,1,166131.67,0
100442,517,Germany,Female,61,4,224568.17,3,1,1,64012.73,0
100443,519,France,Female,77,10,242746.01,2,1,1,60111.78,1
100444,742,Germany,Female,56,10,166857.0,1,0,0,109065.56,1
100445,543,France,Male,65,4,242978.53,4,1,1,193876.71,1
100446,866,France,Male,58,9,208119.5,4,0,0,184899.37,1
100447,378,France,Female,38,8,67708.04,1,1,0,78331.31,1
100448,514,Spain,Female,74,2,106858.92,4,1,0,158167.61,1
100449,771,Germany,Female,39,4,59598.11,2,1,0,185050.38,0
100450,688,Germany,Female,59,4,1049.29,2,0,1,59576.03,0
100451,845,France,Female,27,1,47012.19,2,1,1,167756.17,0
100452,714,Spain,Male,27,10,1015.15,2,1,0,60900.17,0
100453,691,Spain,Female,69,3,179959.62,4,1,1,75223.6,1
100454,849,Germany,Female,46,10,106383.57,1,1,0,47775.93,1
100455,860,Spain,Male,33,10,78143.68,4,0,0,106345.16,0
100456,676,Germany,Male,18,1,190430.22,4,1,0,170229.07,1
100457,566,Germany,Male,34,4,208121.69,1,1,0,110329.91,1
100458,650,Germany,Male,47,9,243824.88,1,1,1,33453.6,0
100459,481,Spain,Male,43,1,160503.4,3,1,0,57837.43,1
100460,419,Germany,Male,70,9,115382.24,2,0,1,116943.75,0
100461,601,Germany,Male,78,8,76316.08,1,0,0,120805.62,1
100462,764,France,Male,63,9,55579.55,4,0,1,119612.12,0
100463,794,Germany,Male,36,5,53231.49,2,1,1,24630.66,0
100464,531,Germany,Female,70,7,102297.34,2,0,1,153202.22,0
100465,516,France,Male,38,8,247946.59,4,0,0,182791.36,1
100466,440,France,Female,34,7,213.42,1,0,0,106998.6,1
100467,880,Spain,Female,63,4,49301.47,2,1,1,146577.56,0
100468,388,Germany,Female,57,4,47098.25,2,1,1,183662.94,0
100469,475,Spain,Female,38,5,179279.87,2,0,0,132098.32,1
100470,800,Spain,Female,70,0,88121.18,2,1,1,138121.89,0
100471,522,France,Female,58,10,114315.2,2,1,1,147066.84,0
100472,569,Spain,Female,57,7,37156.03,4,1,1,59495.47,0
100473,407,Germany,Female,62,1,101249.26,1,0,0,120708.8,1
100474,825,France,Male,66,5,25799.95,1,1,0,170013.27,1
100475,805,Germany,Female,36,8,133260.82,2,1,0,66270.92,0
100476,710,Germany,Female,77,2,24484.59,2,0,0,180462.39,1
100477,350,France,Female,24,1,197627.1,2,1,0,127872.57,1
100478,736,Germany,Female,34,9,141650.43,4,1,0,90403.22,0
100479,697,France,Male,18,4,180991.97,4,0,1,128404.76,0
100480,539,Germany,Female,54,10,104629.1,3,0,1,86353.38,0
100481,854,France,Male,74,8,95372.82,2,1,1,169226.76,0
100482,540,Spain,Male,23,5,24552.22,3,1,1,101640.53,0
100483,857,Germany,Female,43,7,130963.9,3,1,1,181230.54,0
100484,718,France,Female,19,7,128625.54,3,0,1,106863.54,0
100485,758,Germany,Male,76,6,117025.51,1,0,0,135469.99,1
100486,466,Germany,Female,49,4,185129.59,3,1,1,199571.44,0
100487,483,Germany,Female,74,1,208126.1,2,1,1,37923.51,0
100488,407,France,Male,65,9,187697.42,4,1,0,149978.54,1
100489,522,Spain,Male,71,9,35966.44,2,1,0,36385.72,1
100490,498,Spain,Female,22,4,155514.88,4,0,1,169384.61,0
100491,429,Spain,Female,54,6,20080.78,1,1,1,123326.14,0
100492,562,France,Female,48,6,173655.57,1,0,1,188250.32,0
100493,552,Spain,Male,29,10,95459.77,2,0,0,174531.75,0
100494,578,France,Female,52,1,33124.74,1,0,0,24225.69,1
100495,576,Germany,Male,47,6,215512.71,4,1,0,36087.48,1
100496,881,Germany,Male,65,5,153502.08,1,0,0,124222.48,1
100497,790,Spain,Female,23,6,88681.24,3,0,1,108479.78,0
100498,751,France,Male,32,10,7681.79,3,1,1,42027.37,0
100499,396,Germany,Female,32,7,134327.56,1,1,1,34578.25,0
100500,582,France,Female,78,3,230806.47,2,0,0,117158.25,1
100501,654,France,Male,33,0,149094.96,3,1,0,19295.09,0
100502,875,Germany,Female,37,7,242912.65,4,0,1,176009.71,0
100503,492,France,Male,30,7,34112.78,2,1,1,163345.75,0
100504,764,Germany,Male,61,2,142076.28,1,0,1,159220.29,0
100505,862,Germany,Female,59,2,199531.26,2,0,0,13039.46,1
100506,722,Germany,Female,63,4,131385.18,2,1,1,19051.78,0
100507,608,France,Female,48,2,22766.59,2,1,0,114469.43,0
100508,820,Germany,Female,51,4,145721.5,2,1,1,198940.88,0
100509,361,France,Male,46,7,152934.48,1,0,1,75040.08,0
100510,679,Germany,Male,20,0,182177.31,1,0,0,75431.22,1
100511,707,Germany,Male,26,1,190302.88,3,1,0,35512.81,1
100512,757,Spain,Female,28,1,192693.17,3,0,0,138123.8,1
100513,722,Spain,Male,28,3,165861.1,4,1,1,132868.57,0
100514,357,Spain,Male,42,8,53952.8,4,0,0,29251.26,0
100515,471,France,Female,39,1,101058.94,3,0,1,98808.33,0
100516,697,France,Female,59,10,194032.49,3,1,0,136744.23,1
100517,439,Germany,Female,75,8,238356.75,2,1,1,103768.07,1
100518,665,Germany,Male,63,6,19736.74,3,0,0,138129.08,1
100519,527,Germany,Female,26,9,133884.17,4,0,0,165091.38,0
100520,889,Germany,Male,37,7,78130.57,3,0,1,140304.93,0
100521,390,France,Male,76,0,56348.47,2,0,0,127061.7,1
100522,851,Germany,Male,38,4,126452.67,4,1,1,172182.15,0
100523,494,Germany,Male,27,8,151522.34,1,1,1,181111.83,0
100524,550,Spain,Male,39,3,2443.06,3,1,1,83888.42,0
100525,810,Germany,Female,46,1,195051.64,1,0,0,42917.48,1
100526,896,Germany,Male,26,5,204970.53,4,0,1,165393.48,0
100527,602,Germany,Female,78,1,241377.71,3,0,0,50613.09,1
100528,739,France,Male,22,2,45160.93,1,0,0,186500.63,1
100529,605,Spain,Male,57,7,148638.14,3,1,1,14346.81,0
100530,799,Germany,Female,28,2,106656.34,1,1,0,185041.52,0
100531,359,Germany,Male,18,1,83706.96,1,1,1,121944.77,0
100532,591,Spain,Male,70,5,141408.36,4,0,1,157201.0,0
100533,600,Germany,Female,59,2,195595.77,3,1,1,85713.59,1
100534,354,France,Female,18,0,5763.2,1,1,1,198426.1,0
100535,468,Germany,Male,75,2,242350.03,3,1,1,53234.77,1
100536,723,France,Male,79,5,202470.4,3,1,1,60225.3,1
100537,414,France,Male,71,2,187788.43,2,0,0,19772.16,1
100538,495,Germany,Female,56,8,190096.85,4,0,0,188689.94,1
100539,573,Spain,Male,77,6,97265.18,3,1,0,96645.57,1
100540,588,France,Female,63,4,187905.14,3,1,0,138221.96,1
100541,526,Spain,Female,22,1,96692.55,3,1,0,140613.74,0
100542,631,Germany,Male,66,8,224676.71,4,1,1,176155.4,0
100543,412,France,Female,39,4,44305.6,4,1,0,136335.8,0
100544,566,Germany,Male,43,6,73086.86,3,0,1,116784.02,0
100545,810,Spain,Male,70,8,137834.39,4,1,0,144960.52,1
100546,454,Germany,Female,23,3,79802.76,2,1,0,152684.45,0
100547,448,Germany,Female,49,8,106059.31,4,1,1,45326.31,0
100548,860,France,Female,65,0,123105.67,2,0,0,30836.74,1
100549,734,Germany,Female,28,5,214088.34,2,0,0,24221.28,1
100550,754,Germany,Female,27,1,130798.06,2,0,0,81070.16,0
100551,867,Germany,Female,64,7,90614.96,1,0,1,104620.05,0
100552,825,France,Male,56,4,61934.04,4,0,0,126973.48,1
100553,786,Spain,Male,72,2,102168.99,3,1,1,192026.56,0
100554,372,Spain,Male,51,1,128934.03,2,1,0,72849.69,1
100555,807,Germany,Female,48,7,186528.71,3,0,1,154566.07,0
100556,432,France,Female,29,6,30262.19,2,0,0,110957.95,0
100557,494,Germany,Female,68,8,55402.3,3,0,1,51817.09,0
100558,434,Spain,Male,61,7,94913.5,1,1,1,126908.03,0
100559,427,France,Male,33,10,90099.6,2,0,0,193763.47,0
100560,806,Spain,Female,55,3,97937.02,1,0,0,33618.58,1
100561,350,Spain,Female,20,1,198380.32,1,0,0,106383.16,1
100562,400,France,Female,19,1,81038.6,4,1,1,19805.59,0
100563,795,France,Female,69,1,125474.55,3,0,0,71031.1,1
100564,798,Germany,Male,22,10,155976.76,2,1,1,127914.51,0
100565,837,Germany,Male,28,5,58044.64,1,1,0,169800.82,0
100566,383,Spain,Male,75,6,179673.85,3,1,0,148762.4,1
100567,697,France,Female,42,5,136777.83,4,1,1,97942.79,0
100568,444,France,Male,52,1,111695.29,3,1,0,182752.32,1
100569,421,Germany,Female,52,3,202446.01,3,0,0,67515.79,1
100570,503,Spain,Female,39,2,60873.81,4,1,0,153256.85,0
100571,599,Spain,Female,54,10,220793.99,4,1,1,100061.71,0
100572,787,Germany,Male,39,3,140262.18,4,1,1,180740.79,0
100573,467,France,Male,72,4,152293.72,1,0,1,161512.24,1
100574,655,Germany,Female,28,6,218764.74,3,1,1,181279.24,0
100575,617,Germany,Male,49,8,204395.67,4,1,0,50707.09,1
100576,403,Germany,Female,52,10,150390.52,3,1,0,136948.58,1
100577,585,Germany,Female,48,1,188296.93,3,0,0,150308.05,1
100578,738,France,Female,62,7,108329.87,1,1,1,151058.71,0
100579,750,Germany,Male,70,2,136844.44,3,1,0,105760.09,1
100580,652,France,Male,25,8,15517.53,1,1,1,12137.6,0
100581,556,Germany,Female,37,9,22464.48,4,1,0,59671.85,0
100582,578,Spain,Male,59,3,207356.35,4,1,1,71427.17,1
100583,424,France,Male,51,2,14917.91,3,1,1,171886.96,0
100584,784,Spain,Male,21,9,42349.78,1,1,0,169768.31,1
100585,452,Germany,Male,35,5,198958.16,1,0,1,29889.22,0
100586,771,Germany,Female,68,9,286.49,2,0,1,190468.82,0
100587,655,Germany,Male,21,8,70601.08,2,0,0,44666.92,0
100588,447,France,Female,37,6,146009.66,4,1,1,88728.3,0
100589,684,Spain,Female,75,3,148862.48,4,0,1,50879.82,0
100590,784,France,Male,26,2,194288.23,2,1,0,173463.17,1
100591,796,France,Female,33,9,126481.56,1,0,1,152386.39,0
100592,657,Germany,Female,43,3,127350.47,3,0,1,77170.47,0
100593,598,Spain,Male,55,2,181327.64,3,1,1,139556.94,1
100594,515,Germany,Female,42,2,124656.12,1,1,0,45029.71,1
100595,830,France,Female,21,8,152122.77,4,1,0,82636.45,1
100596,684,Germany,Male,58,3,224443.52,3,1,0,81650.44,1
100597,891,Spain,Male,76,8,100362.75,1,1,0,55207.97,1
100598,455,Germany,Male,62,9,96281.27,3,0,1,176499.29,0
100599,430,Spain,Male,58,4,887.25,1,1,0,138980.69,1
100600,482,Spain,Male,55,6,153356.57,2,0,0,63188.47,1
100601,487,Germany,Female,70,4,7442.98,2,0,0,56002.94,1
100602,533,France,Female,36,0,126037.12,3,1,0,13411.16,0
100603,750,Germany,Male,31,1,201058.45,3,0,1,75850.63,0
100604,679,France,Male,38,10,137480.27,3,0,1,110086.54,0
100605,857,France,Female,32,4,67409.04,3,1,0,62765.08,0
100606,418,Germany,Male,20,5,196542.11,2,1,1,143087.07,0
100607,895,France,Male,54,6,67429.25,2,0,0,88232.41,1
100608,402,France,Female,70,1,183257.95,1,0,0,70100.39,1
100609,799,Germany,Female,67,9,152564.61,3,0,1,188420.96,1
100610,554,Germany,Female,63,8,42499.07,2,1,1,59932.17,0
100611,475,Germany,Male,33,5,226283.47,4,1,1,85668.95,0
100612,392,France,Female,31,1,50160.92,1,1,1,82635.25,0
100613,460,Spain,Male,26,1,247396.77,1,0,1,55827.69,0
100614,532,France,Female,64,2,1827.62,1,1,1,51320.58,0
100615,444,Spain,Male,24,0,65870.84,4,1,0,67452.2,0
100616,723,Germany,Male,31,8,49965.07,4,0,1,174204.87,0
100617,869,Spain,Male,23,9,3498.35,4,0,0,155745.75,0
100618,709,Germany,Female,38,10,183091.98,2,0,0,139389.91,1
100619,630,Germany,Female,32,3,173356.45,4,1,0,96849.57,1
100620,544,Spain,Female,69,4,198087.74,1,1,0,106473.26,1
100621,544,Germany,Male,25,6,64174.64,3,1,0,60756.38,0
100622,442,Spain,Female,51,0,111083.79,1,1,1,24120.02,0
100623,410,Germany,Female,57,2,164778.38,1,1,1,72897.71,1
100624,400,France,Male,18,2,109942.13,2,1,0,104160.91,0
100625,752,France,Male,49,1,174331.44,1,1,0,20889.48,1
100626,354,Germany,Female,75,7,158493.35,2,0,1,26764.33,1
100627,815,Germany,Female,66,4,28661.95,2,1,0,59974.79,1
100628,883,Spain,Female,68,0,195260.78,3,1,1,79745.27,0
100629,754,France,Male,22,1,180169.09,1,0,1,84730.19,0
100630,862,Spain,Female,47,0,163958.6,3,0,1,32398.35,0
100631,582,Germany,Male,39,5,38773.4,3,0,0,52906.06,0
100632,873,Germany,Male,37,8,66999.11,1,0,0,59712.98,0
100633,695,Spain,Female,33,10,98294.26,1,1,0,22850.63,1
100634,395,Germany,Female,24,6,69982.41,4,1,0,71958.94,0
100635,895,France,Male,24,4,56952.57,4,0,0,23722.1,0
100636,427,Spain,Male,67,2,201339.42,2,0,0,143656.99,1
100637,422,France,Female,67,7,159558.06,1,1,0,83349.08,1
100638,598,France,Female,19,9,141368.03,2,0,0,72082.95,0
100639,396,France,Female,64,3,56488.18,3,0,1,34039.21,0
100640,470,Spain,Male,31,8,229519.14,3,1,0,53035.69,1
100641,563,Germany,Male,48,4,47795.76,4,0,1,54213.99,0
100642,588,France,Female,67,5,198737.73,2,1,1,197188.8,1
100643,405,France,Male,78,4,241668.17,1,0,1,168716.38,1
100644,699,France,Male,58,9,181773.18,1,1,0,12899.84,1
100645,456,Germany,Female,31,10,248214.69,4,0,0,127198.95,1
100646,397,Germany,Male,22,6,162762.78,4,1,0,58622.92,1
100647,686,Spain,Female,28,6,54365.09,2,1,1,29831.62,0
100648,375,Germany,Female,57,0,50954.87,4,0,0,144063.95,1
100649,606,Spain,Male,22,1,81141.07,4,0,0,35005.05,0
100650,357,Spain,Male,46,6,1782.51,4,0,1,94310.75,0
100651,602,Spain,Female,28,7,170424.62,3,0,0,130111.38,1
100652,652,Spain,Male,22,3,67166.95,2,0,1,115354.0,0
100653,405,Spain,Female,66,5,203795.81,1,1,1,195749.53,1
100654,875,France,Male,71,10,89793.16,1,1,1,159291.1,0
100655,823,Germany,Male,49,9,119989.12,2,1,0,157096.74,0
100656,377,France,Male,53,2,241422.23,4,1,1,77563.12,1
100657,427,Spain,Female,32,6,60543.03,4,0,1,11595.14,0
100658,565,Germany,Male,36,10,180313.52,1,1,0,149538.08,1
100659,735,France,Female,39,2,188779.45,3,1,1,199949.1,0
100660,714,France,Female,51,10,55249.54,2,1,0,87117.03,1
100661,875,Spain,Female,73,6,125249.21,4,0,0,197248.51,1
100662,661,France,Male,34,10,87550.48,3,0,1,36924.54,0
100663,356,France,Female,29,10,192976.56,3,1,0,66337.35,1
100664,352,France,Female,42,7,155620.83,4,0,0,42438.12,1
100665,712,France,Male,73,2,118995.76,2,1,0,100283.43,1
100666,857,France,Female,34,1,194840.82,2,0,0,161426.47,1
100667,623,Spain,Female,27,5,58788.89,1,0,1,74725.72,0
100668,855,Spain,Male,45,3,188405.47,1,0,0,182183.5,1
100669,364,France,Female,74,7,216343.58,2,1,0,113517.78,1
100670,541,Spain,Male,35,1,219655.4,4,0,0,98430.64,1
100671,834,Spain,Female,68,3,195918.4,2,1,0,159536.81,1
100672,377,Germany,Female,35,1,102003.54,1,0,1,29274.26,0
100673,388,France,Male,62,1,245452.01,1,1,1,157012.97,1
100674,622,Spain,Female,49,1,94898.41,1,1,0,56160.88,1
100675,580,Spain,Female,31,0,159656.35,2,1,1,63354.38,0
100676,435,France,Female,73,3,40268.54,2,1,0,123896.22,1
100677,823,Germany,Male,33,1,245112.22,4,1,1,181367.54,0
100678,475,France,Male,67,8,175996.48,1,1,0,119897.32,1
100679,886,Germany,Male,75,8,188344.39,3,0,0,133300.38,1
100680,494,France,Male,35,10,16444.18,3,1,1,157552.97,0
100681,874,France,Male,33,10,190854.45,4,0,1,59271.7,0
100682,561,France,Female,34,6,193680.86,4,1,1,167174.4,0
100683,374,France,Male,24,5,167943.18,1,1,1,89412.43,0
100684,743,Germany,Male,29,2,72977.4,2,0,1,43374.58,0
100685,416,Germany,Male,51,6,122422.51,2,1,0,76522.44,1
100686,582,Spain,Female,27,0,27608.59,3,0,0,56764.91,0
100687,458,France,Female,22,8,117896.77,1,1,0,53455.58,0
100688,495,Germany,Male,38,3,60955.96,3,0,0,63687.01,0
100689,460,Germany,Female,20,5,87274.25,3,0,1,44376.85,0
100690,577,Germany,Female,36,5,40650.1,1,1,1,136863.33,0
100691,460,France,Female,62,10,57513.59,4,0,0,120198.43,1
100692,819,Spain,Female,61,2,19142.16,3,0,0,133203.96,1
100693,383,Germany,Male,52,3,229975.34,4,1,1,75307.7,1
100694,718,France,Male,23,10,132602.67,2,1,1,156249.35,0
100695,774,Germany,Female,31,9,99185.49,3,1,1,34625.66,0
100696,867,Germany,Female,21,2,133757.3,1,0,1,118515.97,0
100697,631,Spain,Female,62,5,157073.31,4,0,1,62336.06,1
100698,669,Germany,Female,68,0,230469.7,2,0,0,110245.88,1
100699,792,Germany,Male,35,7,44673.24,2,1,0,71491.06,0
100700,664,France,Female,46,7,73888.12,3,1,0,160197.24,0
100701,726,France,Male,52,8,243947.33,2,0,0,179341.65,1
100702,638,Spain,Female,69,5,92798.25,1,1,1,151090.43,0
100703,786,France,Male,55,0,5640.41,3,1,0,43360.91,1
100704,626,France,Female,33,2,36910.87,2,1,0,62224.71,0
100705,852,Spain,Male,37,0,6584.68,1,1,0,184678.03,1
100706,865,Germany,Male,41,4,247480.79,4,1,0,93071.82,1
100707,699,Spain,Male,52,2,69717.71,4,0,0,188824.28,1
100708,795,France,Female,61,1,230885.69,3,0,1,84565.82,1
100709,699,Spain,Male,68,2,248971.57,1,1,0,190837.19,1
100710,486,Germany,Female,36,8,149960.31,2,1,0,185890.41,0
100711,592,Spain,Male,73,10,8299.08,3,0,1,135500.11,0
100712,892,France,Male,21,7,20397.91,3,0,1,11677.14,0
100713,389,France,Female,50,2,120397.26,2,0,1,86063.59,0
100714,578,Spain,Male,19,10,101543.0,1,0,1,183134.67,0
100715,897,Germany,Female,30,1,151544.33,2,0,0,178170.95,1
100716,572,Spain,Female,79,4,109711.95,4,1,1,45603.68,0
100717,355,Germany,Female,75,0,233519.21,3,0,0,85844.67,1
100718,671,Germany,Female,78,3,133684.93,4,0,1,168746.89,0
100719,817,Spain,Male,62,7,173431.52,3,0,0,119796.79,1
100720,424,Germany,Male,47,0,224121.32,2,0,1,170986.85,0
100721,353,France,Female,51,4,36717.97,1,1,1,167047.8,1
100722,467,Spain,Male,47,3,57433.66,2,1,0,182421.58,0
100723,853,Germany,Male,68,5,26829.67,4,0,0,32271.91,1
100724,790,France,Female,71,6,34909.6,1,0,1,37590.88,0
100725,543,Spain,Male,41,8,128145.99,1,1,0,25733.72,1
100726,741,France,Female,65,0,80294.81,3,0,0,187701.08,1
100727,375,France,Male,61,10,105793.21,1,0,0,100280.85,1
100728,784,France,Male,50,9,245622.46,3,1,0,22221.8,1
100729,522,Germany,Female,58,3,39176.09,1,1,1,71090.68,0
100730,649,Spain,Male,66,5,135203.02,1,0,0,76768.4,1
100731,675,Spain,Male,27,9,24717.79,3,0,1,163816.37,0
100732,759,Germany,Female,35,6,79624.08,1,1,0,149740.61,1
100733,467,Spain,Male,36,6,131881.48,2,1,1,140983.54,0
100734,574,France,Female,24,7,236657.94,1,1,1,14154.07,0
100735,881,Spain,Male,74,9,97807.06,4,0,1,183032.2,0
100736,462,Germany,Female,36,7,16226.67,3,0,1,50955.5,0
100737,489,France,Female,41,7,97040.36,3,0,0,129521.67,0
100738,350,Germany,Female,32,7,36435.29,2,1,0,21745.62,0
100739,439,France,Female,58,7,57497.4,4,0,1,25489.96,0
100740,669,France,Female,59,5,154522.66,1,1,0,11819.69,1
100741,899,Spain,Male,40,8,16855.97,2,0,0,117526.25,0
100742,488,France,Male,69,2,116180.94,1,1,1,129582.14,1
100743,860,Germany,Female,69,5,152365.4,2,0,0,19587.84,1
100744,608,Spain,Male,21,4,105464.6,3,1,0,65192.13,0
100745,359,Germany,Female,55,7,4781.59,4,1,0,171776.34,1
100746,610,France,Male,21,3,246379.84,3,1,0,29248.59,1
100747,521,Germany,Male,22,3,91778.94,2,1,1,51143.96,0
100748,362,Germany,Female,58,9,194644.3,1,0,1,90634.33,1
100749,517,France,Female,61,10,81411.62,4,1,0,170032.08,1
100750,670,Spain,Male,40,9,118754.19,1,0,1,58421.32,0
100751,668,Germany,Male,57,4,97115.91,3,0,1,199456.03,0
100752,678,France,Female,70,10,85634.81,1,1,1,77499.74,1
100753,899,Spain,Male,54,5,5462.84,2,1,1,83425.25,0
100754,768,Spain,Male,78,10,90005.23,4,0,0,33200.18,1
100755,444,Spain,Female,28,3,222372.5,4,0,0,139237.6,1
100756,667,Germany,Male,72,1,172598.33,4,0,0,56258.38,1
100757,585,Germany,Female,28,1,36355.71,2,0,1,129484.84,0
100758,683,Germany,Female,30,2,147788.75,1,0,0,52399.97,0
100759,725,Spain,Female,31,1,223057.71,4,0,0,83695.73,1
100760,808,Germany,Male,77,0,175008.51,3,0,0,172767.7,1
100761,486,France,Male,25,7,37171.1,3,1,1,150392.12,0
100762,896,Germany,Female,42,4,216958.12,3,0,0,39372.27,1
100763,862,Germany,Female,79,9,75386.0,3,0,1,125464.55,0
100764,645,Spain,Male,35,0,113519.04,3,1,1,129441.72,0
100765,669,Germany,Male,68,8,131535.69,2,0,1,27208.01,0
100766,698,France,Male,61,7,212626.65,1,0,1,98503.07,1
100767,578,Spain,Female,61,3,232901.87,2,1,1,59527.0,1
100768,619,France,Female,35,7,232413.22,3,0,0,98754.73,1
100769,640,Spain,Male,27,9,1988.55,3,0,1,157643.49,0
100770,514,Spain,Male,24,6,230472.12,4,1,1,40069.32,0
100771,354,Germany,Male,77,10,13596.74,4,1,1,33427.8,0
100772,728,France,Female,67,10,66443.41,1,0,0,61170.13,1
100773,427,Spain,Female,61,6,128746.96,1,1,0,190932.34,1
100774,759,Germany,Male,31,0,119981.42,1,1,0,152086.6,1
100775,481,Spain,Male,32,5,151177.45,2,0,0,13696.61,1
100776,391,Spain,Female,33,3,119861.56,4,1,1,86190.92,0
100777,438,Spain,Female,19,9,233593.92,1,1,1,58905.62,1
100778,751,Spain,Male,47,9,60137.21,4,0,0,131247.47,0
100779,645,Spain,Male,47,9,68506.17,4,0,1,97265.57,0
100780,644,Spain,Male,35,10,230184.48,4,1,0,193254.72,1
100781,875,Germany,Female,48,1,19184.88,4,1,0,51605.91,0
100782,771,Spain,Male,61,9,152390.21,4,0,0,121692.72,1
100783,372,France,Female,65,6,170433.99,4,0,1,143039.9,1
100784,492,Germany,Female,30,8,126385.43,2,1,0,166857.25,0
100785,494,France,Male,37,4,173557.97,3,0,0,87324.5,1
100786,574,Spain,Male,66,7,43188.66,4,0,1,140515.16,0
